dateTime,level,logID,seconds,date,hour,min,sec,nnn
2018-12-15T04:36:30.000,restless,20479925208,180,2018-12-15,04,36,30,000
2018-12-15T04:39:30.000,asleep,20479925208,60,2018-12-15,04,39,30,000
2018-12-15T04:40:30.000,restless,20479925208,300,2018-12-15,04,40,30,000
2018-12-15T04:45:30.000,asleep,20479925208,480,2018-12-15,04,45,30,000
2018-12-15T04:53:30.000,restless,20479925208,120,2018-12-15,04,53,30,000
2018-12-15T04:55:30.000,asleep,20479925208,120,2018-12-15,04,55,30,000
2018-12-15T04:57:30.000,restless,20479925208,120,2018-12-15,04,57,30,000
2018-12-15T04:59:30.000,asleep,20479925208,360,2018-12-15,04,59,30,000
2018-12-15T05:05:30.000,restless,20479925208,180,2018-12-15,05,05,30,000
2018-12-15T05:08:30.000,awake,20479925208,240,2018-12-15,05,08,30,000
2018-12-15T05:12:30.000,restless,20479925208,120,2018-12-15,05,12,30,000
2018-12-15T05:14:30.000,awake,20479925208,60,2018-12-15,05,14,30,000
2018-12-14T00:57:30.000,awake,20472375240,120,2018-12-14,00,57,30,000
2018-12-14T00:59:30.000,restless,20472375240,120,2018-12-14,00,59,30,000
2018-12-14T01:01:30.000,asleep,20472375240,60,2018-12-14,01,01,30,000
2018-12-14T01:02:30.000,restless,20472375240,300,2018-12-14,01,02,30,000
2018-12-14T01:07:30.000,awake,20472375240,120,2018-12-14,01,07,30,000
2018-12-14T01:09:30.000,restless,20472375240,60,2018-12-14,01,09,30,000
2018-12-14T01:10:30.000,asleep,20472375240,600,2018-12-14,01,10,30,000
2018-12-14T01:20:30.000,restless,20472375240,60,2018-12-14,01,20,30,000
2018-12-14T01:21:30.000,asleep,20472375240,6360,2018-12-14,01,21,30,000
2018-12-14T03:07:30.000,restless,20472375240,180,2018-12-14,03,07,30,000
2018-12-14T03:10:30.000,asleep,20472375240,60,2018-12-14,03,10,30,000
2018-12-14T03:11:30.000,restless,20472375240,60,2018-12-14,03,11,30,000
2018-12-14T03:12:30.000,asleep,20472375240,7200,2018-12-14,03,12,30,000
2018-12-14T05:12:30.000,restless,20472375240,60,2018-12-14,05,12,30,000
2018-12-14T05:13:30.000,asleep,20472375240,8400,2018-12-14,05,13,30,000
2018-12-14T07:33:30.000,restless,20472375240,60,2018-12-14,07,33,30,000
2018-12-14T07:34:30.000,asleep,20472375240,1020,2018-12-14,07,34,30,000
2018-12-14T07:51:30.000,restless,20472375240,60,2018-12-14,07,51,30,000
2018-12-14T07:52:30.000,asleep,20472375240,420,2018-12-14,07,52,30,000
2018-12-14T07:59:30.000,restless,20472375240,60,2018-12-14,07,59,30,000
2018-12-14T08:00:30.000,asleep,20472375240,180,2018-12-14,08,00,30,000
2018-12-14T08:03:30.000,restless,20472375240,120,2018-12-14,08,03,30,000
2018-12-14T08:05:30.000,asleep,20472375240,240,2018-12-14,08,05,30,000
2018-12-14T08:09:30.000,restless,20472375240,240,2018-12-14,08,09,30,000
2018-12-14T08:13:30.000,awake,20472375240,60,2018-12-14,08,13,30,000
2018-12-12T23:40:00.000,asleep,20462076661,1020,2018-12-12,23,40,00,000
2018-12-12T23:57:00.000,restless,20462076661,120,2018-12-12,23,57,00,000
2018-12-12T23:59:00.000,asleep,20462076661,420,2018-12-12,23,59,00,000
2018-12-13T00:06:00.000,restless,20462076661,60,2018-12-13,00,06,00,000
2018-12-13T00:07:00.000,asleep,20462076661,3420,2018-12-13,00,07,00,000
2018-12-13T01:04:00.000,restless,20462076661,120,2018-12-13,01,04,00,000
2018-12-13T01:06:00.000,asleep,20462076661,120,2018-12-13,01,06,00,000
2018-12-13T01:08:00.000,restless,20462076661,60,2018-12-13,01,08,00,000
2018-12-13T01:09:00.000,asleep,20462076661,4620,2018-12-13,01,09,00,000
2018-12-13T02:26:00.000,restless,20462076661,120,2018-12-13,02,26,00,000
2018-12-13T02:28:00.000,asleep,20462076661,12540,2018-12-13,02,28,00,000
2018-12-13T05:57:00.000,restless,20462076661,60,2018-12-13,05,57,00,000
2018-12-13T05:58:00.000,asleep,20462076661,180,2018-12-13,05,58,00,000
2018-12-13T06:01:00.000,restless,20462076661,60,2018-12-13,06,01,00,000
2018-12-13T06:02:00.000,asleep,20462076661,120,2018-12-13,06,02,00,000
2018-12-13T06:04:00.000,restless,20462076661,60,2018-12-13,06,04,00,000
2018-12-13T06:05:00.000,asleep,20462076661,1500,2018-12-13,06,05,00,000
2018-12-13T06:30:00.000,restless,20462076661,120,2018-12-13,06,30,00,000
2018-12-13T06:32:00.000,asleep,20462076661,1980,2018-12-13,06,32,00,000
2018-12-13T07:05:00.000,restless,20462076661,60,2018-12-13,07,05,00,000
2018-12-13T07:06:00.000,asleep,20462076661,240,2018-12-13,07,06,00,000
2018-12-13T07:10:00.000,restless,20462076661,60,2018-12-13,07,10,00,000
2018-12-13T07:11:00.000,asleep,20462076661,1380,2018-12-13,07,11,00,000
2018-12-12T01:01:00.000,restless,20457692868,120,2018-12-12,01,01,00,000
2018-12-12T01:03:00.000,asleep,20457692868,60,2018-12-12,01,03,00,000
2018-12-12T01:04:00.000,restless,20457692868,60,2018-12-12,01,04,00,000
2018-12-12T01:05:00.000,asleep,20457692868,180,2018-12-12,01,05,00,000
2018-12-12T01:08:00.000,restless,20457692868,300,2018-12-12,01,08,00,000
2018-12-12T01:13:00.000,awake,20457692868,120,2018-12-12,01,13,00,000
2018-12-12T01:15:00.000,restless,20457692868,60,2018-12-12,01,15,00,000
2018-12-12T01:16:00.000,asleep,20457692868,1380,2018-12-12,01,16,00,000
2018-12-12T01:39:00.000,restless,20457692868,60,2018-12-12,01,39,00,000
2018-12-12T01:40:00.000,asleep,20457692868,8220,2018-12-12,01,40,00,000
2018-12-12T03:57:00.000,restless,20457692868,60,2018-12-12,03,57,00,000
2018-12-12T03:58:00.000,asleep,20457692868,12720,2018-12-12,03,58,00,000
2018-12-12T07:30:00.000,restless,20457692868,120,2018-12-12,07,30,00,000
2018-12-12T07:32:00.000,asleep,20457692868,120,2018-12-12,07,32,00,000
2018-12-12T07:34:00.000,restless,20457692868,60,2018-12-12,07,34,00,000
2018-12-12T07:35:00.000,asleep,20457692868,480,2018-12-12,07,35,00,000
2018-12-12T07:43:00.000,restless,20457692868,60,2018-12-12,07,43,00,000
2018-12-12T07:44:00.000,asleep,20457692868,240,2018-12-12,07,44,00,000
2018-12-12T07:48:00.000,restless,20457692868,60,2018-12-12,07,48,00,000
2018-12-12T07:49:00.000,asleep,20457692868,240,2018-12-12,07,49,00,000
2018-12-12T07:53:00.000,restless,20457692868,60,2018-12-12,07,53,00,000
2018-12-12T07:54:00.000,asleep,20457692868,300,2018-12-12,07,54,00,000
2018-12-12T07:59:00.000,restless,20457692868,120,2018-12-12,07,59,00,000
2018-12-12T08:01:00.000,asleep,20457692868,60,2018-12-12,08,01,00,000
2018-12-12T08:02:00.000,restless,20457692868,180,2018-12-12,08,02,00,000
2018-12-12T08:05:00.000,asleep,20457692868,240,2018-12-12,08,05,00,000
2018-12-11T00:28:30.000,asleep,20457692867,120,2018-12-11,00,28,30,000
2018-12-11T00:30:30.000,restless,20457692867,60,2018-12-11,00,30,30,000
2018-12-11T00:31:30.000,asleep,20457692867,180,2018-12-11,00,31,30,000
2018-12-11T00:34:30.000,restless,20457692867,60,2018-12-11,00,34,30,000
2018-12-11T00:35:30.000,asleep,20457692867,2460,2018-12-11,00,35,30,000
2018-12-11T01:16:30.000,restless,20457692867,60,2018-12-11,01,16,30,000
2018-12-11T01:17:30.000,asleep,20457692867,360,2018-12-11,01,17,30,000
2018-12-11T01:23:30.000,restless,20457692867,60,2018-12-11,01,23,30,000
2018-12-11T01:24:30.000,asleep,20457692867,180,2018-12-11,01,24,30,000
2018-12-11T01:27:30.000,restless,20457692867,60,2018-12-11,01,27,30,000
2018-12-11T01:28:30.000,asleep,20457692867,2520,2018-12-11,01,28,30,000
2018-12-11T02:10:30.000,restless,20457692867,60,2018-12-11,02,10,30,000
2018-12-11T02:11:30.000,asleep,20457692867,7740,2018-12-11,02,11,30,000
2018-12-11T04:20:30.000,restless,20457692867,60,2018-12-11,04,20,30,000
2018-12-11T04:21:30.000,asleep,20457692867,11040,2018-12-11,04,21,30,000
2018-12-11T07:25:30.000,restless,20457692867,60,2018-12-11,07,25,30,000
2018-12-11T07:26:30.000,asleep,20457692867,360,2018-12-11,07,26,30,000
2018-12-09T16:44:00.000,restless,20436628689,60,2018-12-09,16,44,00,000
2018-12-09T16:45:00.000,awake,20436628689,60,2018-12-09,16,45,00,000
2018-12-09T16:46:00.000,asleep,20436628689,11880,2018-12-09,16,46,00,000
2018-12-09T20:04:00.000,awake,20436628689,60,2018-12-09,20,04,00,000
2018-12-09T20:05:00.000,asleep,20436628689,3120,2018-12-09,20,05,00,000
2018-12-09T20:57:00.000,awake,20436628689,60,2018-12-09,20,57,00,000
2018-12-09T20:58:00.000,asleep,20436628689,540,2018-12-09,20,58,00,000
2018-12-09T21:07:00.000,restless,20436628689,120,2018-12-09,21,07,00,000
2018-12-09T21:09:00.000,awake,20436628689,60,2018-12-09,21,09,00,000
2018-12-09T21:10:00.000,asleep,20436628689,300,2018-12-09,21,10,00,000
2018-12-09T21:15:00.000,awake,20436628689,60,2018-12-09,21,15,00,000
2018-12-09T21:16:00.000,asleep,20436628689,60,2018-12-09,21,16,00,000
2018-12-09T21:17:00.000,awake,20436628689,60,2018-12-09,21,17,00,000
2018-12-09T21:18:00.000,restless,20436628689,240,2018-12-09,21,18,00,000
2018-12-09T21:22:00.000,asleep,20436628689,360,2018-12-09,21,22,00,000
2018-12-09T21:28:00.000,restless,20436628689,60,2018-12-09,21,28,00,000
2018-12-09T21:29:00.000,awake,20436628689,60,2018-12-09,21,29,00,000
2018-12-09T21:30:00.000,asleep,20436628689,780,2018-12-09,21,30,00,000
2018-12-09T21:43:00.000,awake,20436628689,60,2018-12-09,21,43,00,000
2018-12-09T21:44:00.000,asleep,20436628689,1440,2018-12-09,21,44,00,000
2018-12-09T22:08:00.000,restless,20436628689,180,2018-12-09,22,08,00,000
2018-12-09T22:11:00.000,asleep,20436628689,360,2018-12-09,22,11,00,000
2018-12-09T22:17:00.000,awake,20436628689,60,2018-12-09,22,17,00,000
2018-12-09T22:18:00.000,asleep,20436628689,1380,2018-12-09,22,18,00,000
2018-12-06T22:42:00.000,asleep,20400874411,60,2018-12-06,22,42,00,000
2018-12-06T22:43:00.000,restless,20400874411,60,2018-12-06,22,43,00,000
2018-12-06T22:44:00.000,asleep,20400874411,540,2018-12-06,22,44,00,000
2018-12-06T22:53:00.000,restless,20400874411,240,2018-12-06,22,53,00,000
2018-12-06T22:57:00.000,asleep,20400874411,2100,2018-12-06,22,57,00,000
2018-12-06T23:32:00.000,restless,20400874411,60,2018-12-06,23,32,00,000
2018-12-06T23:33:00.000,asleep,20400874411,10620,2018-12-06,23,33,00,000
2018-12-07T02:30:00.000,restless,20400874411,180,2018-12-07,02,30,00,000
2018-12-07T02:33:00.000,asleep,20400874411,60,2018-12-07,02,33,00,000
2018-12-07T02:34:00.000,restless,20400874411,60,2018-12-07,02,34,00,000
2018-12-07T02:35:00.000,asleep,20400874411,60,2018-12-07,02,35,00,000
2018-12-07T02:36:00.000,restless,20400874411,120,2018-12-07,02,36,00,000
2018-12-07T02:38:00.000,asleep,20400874411,120,2018-12-07,02,38,00,000
2018-12-07T02:40:00.000,restless,20400874411,60,2018-12-07,02,40,00,000
2018-12-07T02:41:00.000,asleep,20400874411,3120,2018-12-07,02,41,00,000
2018-12-07T03:33:00.000,restless,20400874411,60,2018-12-07,03,33,00,000
2018-12-07T03:34:00.000,asleep,20400874411,7200,2018-12-07,03,34,00,000
2018-12-07T05:34:00.000,restless,20400874411,60,2018-12-07,05,34,00,000
2018-12-07T05:35:00.000,asleep,20400874411,240,2018-12-07,05,35,00,000
2018-12-07T05:39:00.000,restless,20400874411,240,2018-12-07,05,39,00,000
2018-12-07T05:43:00.000,awake,20400874411,60,2018-12-07,05,43,00,000
2018-12-06T07:08:00.000,asleep,20400874410,1740,2018-12-06,07,08,00,000
2018-12-06T07:37:00.000,restless,20400874410,120,2018-12-06,07,37,00,000
2018-12-06T07:39:00.000,asleep,20400874410,900,2018-12-06,07,39,00,000
2018-12-06T07:54:00.000,restless,20400874410,180,2018-12-06,07,54,00,000
2018-12-06T07:57:00.000,asleep,20400874410,720,2018-12-06,07,57,00,000
2018-12-05T22:56:00.000,asleep,20400874409,480,2018-12-05,22,56,00,000
2018-12-05T23:04:00.000,restless,20400874409,60,2018-12-05,23,04,00,000
2018-12-05T23:05:00.000,asleep,20400874409,60,2018-12-05,23,05,00,000
2018-12-05T23:06:00.000,restless,20400874409,60,2018-12-05,23,06,00,000
2018-12-05T23:07:00.000,asleep,20400874409,1260,2018-12-05,23,07,00,000
2018-12-05T23:28:00.000,restless,20400874409,60,2018-12-05,23,28,00,000
2018-12-05T23:29:00.000,asleep,20400874409,5700,2018-12-05,23,29,00,000
2018-12-06T01:04:00.000,restless,20400874409,120,2018-12-06,01,04,00,000
2018-12-06T01:06:00.000,asleep,20400874409,120,2018-12-06,01,06,00,000
2018-12-06T01:08:00.000,restless,20400874409,60,2018-12-06,01,08,00,000
2018-12-06T01:09:00.000,asleep,20400874409,480,2018-12-06,01,09,00,000
2018-12-06T01:17:00.000,restless,20400874409,120,2018-12-06,01,17,00,000
2018-12-06T01:19:00.000,asleep,20400874409,120,2018-12-06,01,19,00,000
2018-12-06T01:21:00.000,restless,20400874409,120,2018-12-06,01,21,00,000
2018-12-06T01:23:00.000,asleep,20400874409,1500,2018-12-06,01,23,00,000
2018-12-06T01:48:00.000,restless,20400874409,60,2018-12-06,01,48,00,000
2018-12-06T01:49:00.000,asleep,20400874409,13500,2018-12-06,01,49,00,000
2018-12-06T05:34:00.000,restless,20400874409,60,2018-12-06,05,34,00,000
2018-12-06T05:35:00.000,asleep,20400874409,120,2018-12-06,05,35,00,000
2018-12-06T05:37:00.000,restless,20400874409,420,2018-12-06,05,37,00,000
2018-12-06T05:44:00.000,asleep,20400874409,360,2018-12-06,05,44,00,000
2018-12-06T05:50:00.000,restless,20400874409,240,2018-12-06,05,50,00,000
2018-12-06T05:54:00.000,awake,20400874409,360,2018-12-06,05,54,00,000
2019-01-26T21:04:30.000,asleep,20991601505,60,2019-01-26,21,04,30,000
2019-01-26T21:05:30.000,restless,20991601505,60,2019-01-26,21,05,30,000
2019-01-26T21:06:30.000,asleep,20991601505,420,2019-01-26,21,06,30,000
2019-01-26T21:13:30.000,restless,20991601505,60,2019-01-26,21,13,30,000
2019-01-26T21:14:30.000,asleep,20991601505,3600,2019-01-26,21,14,30,000
2019-01-26T22:14:30.000,restless,20991601505,60,2019-01-26,22,14,30,000
2019-01-26T22:15:30.000,asleep,20991601505,6240,2019-01-26,22,15,30,000
2019-01-26T23:59:30.000,restless,20991601505,60,2019-01-26,23,59,30,000
2019-01-27T00:00:30.000,asleep,20991601505,8820,2019-01-27,00,00,30,000
2019-01-27T02:27:30.000,restless,20991601505,60,2019-01-27,02,27,30,000
2019-01-27T02:28:30.000,asleep,20991601505,6960,2019-01-27,02,28,30,000
2019-01-27T04:24:30.000,restless,20991601505,60,2019-01-27,04,24,30,000
2019-01-27T04:25:30.000,asleep,20991601505,6180,2019-01-27,04,25,30,000
2019-01-27T06:08:30.000,restless,20991601505,60,2019-01-27,06,08,30,000
2019-01-27T06:09:30.000,asleep,20991601505,600,2019-01-27,06,09,30,000
2019-01-27T06:19:30.000,restless,20991601505,240,2019-01-27,06,19,30,000
2019-01-27T06:23:30.000,awake,20991601505,60,2019-01-27,06,23,30,000
2019-01-27T06:24:30.000,restless,20991601505,60,2019-01-27,06,24,30,000
2019-01-27T06:25:30.000,awake,20991601505,60,2019-01-27,06,25,30,000
2019-01-27T06:26:30.000,restless,20991601505,60,2019-01-27,06,26,30,000
2019-01-27T06:27:30.000,asleep,20991601505,4320,2019-01-27,06,27,30,000
2019-01-27T07:39:30.000,restless,20991601505,60,2019-01-27,07,39,30,000
2019-01-27T07:40:30.000,asleep,20991601505,2160,2019-01-27,07,40,30,000
2019-01-27T08:16:30.000,restless,20991601505,120,2019-01-27,08,16,30,000
2019-01-27T08:18:30.000,asleep,20991601505,120,2019-01-27,08,18,30,000
2019-01-27T08:20:30.000,restless,20991601505,60,2019-01-27,08,20,30,000
2019-01-27T08:21:30.000,asleep,20991601505,1140,2019-01-27,08,21,30,000
2019-01-24T22:55:30.000,asleep,20991601504,120,2019-01-24,22,55,30,000
2019-01-24T22:57:30.000,restless,20991601504,60,2019-01-24,22,57,30,000
2019-01-24T22:58:30.000,asleep,20991601504,3360,2019-01-24,22,58,30,000
2019-01-24T23:54:30.000,restless,20991601504,60,2019-01-24,23,54,30,000
2019-01-24T23:55:30.000,asleep,20991601504,4980,2019-01-24,23,55,30,000
2019-01-25T01:18:30.000,restless,20991601504,60,2019-01-25,01,18,30,000
2019-01-25T01:19:30.000,asleep,20991601504,8940,2019-01-25,01,19,30,000
2019-01-25T03:48:30.000,restless,20991601504,60,2019-01-25,03,48,30,000
2019-01-25T03:49:30.000,asleep,20991601504,4260,2019-01-25,03,49,30,000
2019-01-25T05:00:30.000,restless,20991601504,60,2019-01-25,05,00,30,000
2019-01-25T05:01:30.000,asleep,20991601504,120,2019-01-25,05,01,30,000
2019-01-23T22:44:30.000,restless,20991601503,240,2019-01-23,22,44,30,000
2019-01-23T22:48:30.000,awake,20991601503,60,2019-01-23,22,48,30,000
2019-01-23T22:49:30.000,restless,20991601503,120,2019-01-23,22,49,30,000
2019-01-23T22:51:30.000,asleep,20991601503,180,2019-01-23,22,51,30,000
2019-01-23T22:54:30.000,restless,20991601503,60,2019-01-23,22,54,30,000
2019-01-23T22:55:30.000,asleep,20991601503,120,2019-01-23,22,55,30,000
2019-01-23T22:57:30.000,restless,20991601503,120,2019-01-23,22,57,30,000
2019-01-23T22:59:30.000,asleep,20991601503,2220,2019-01-23,22,59,30,000
2019-01-23T23:36:30.000,restless,20991601503,120,2019-01-23,23,36,30,000
2019-01-23T23:38:30.000,asleep,20991601503,2520,2019-01-23,23,38,30,000
2019-01-24T00:20:30.000,restless,20991601503,120,2019-01-24,00,20,30,000
2019-01-24T00:22:30.000,asleep,20991601503,60,2019-01-24,00,22,30,000
2019-01-24T00:23:30.000,restless,20991601503,60,2019-01-24,00,23,30,000
2019-01-24T00:24:30.000,asleep,20991601503,60,2019-01-24,00,24,30,000
2019-01-24T00:25:30.000,restless,20991601503,60,2019-01-24,00,25,30,000
2019-01-24T00:26:30.000,asleep,20991601503,660,2019-01-24,00,26,30,000
2019-01-24T00:37:30.000,restless,20991601503,60,2019-01-24,00,37,30,000
2019-01-24T00:38:30.000,asleep,20991601503,1140,2019-01-24,00,38,30,000
2019-01-24T00:57:30.000,restless,20991601503,60,2019-01-24,00,57,30,000
2019-01-24T00:58:30.000,asleep,20991601503,360,2019-01-24,00,58,30,000
2019-01-24T01:04:30.000,restless,20991601503,60,2019-01-24,01,04,30,000
2019-01-24T01:05:30.000,asleep,20991601503,180,2019-01-24,01,05,30,000
2019-01-24T01:08:30.000,restless,20991601503,60,2019-01-24,01,08,30,000
2019-01-24T01:09:30.000,asleep,20991601503,480,2019-01-24,01,09,30,000
2019-01-24T01:17:30.000,restless,20991601503,60,2019-01-24,01,17,30,000
2019-01-24T01:18:30.000,asleep,20991601503,720,2019-01-24,01,18,30,000
2019-01-24T01:30:30.000,restless,20991601503,60,2019-01-24,01,30,30,000
2019-01-24T01:31:30.000,asleep,20991601503,5280,2019-01-24,01,31,30,000
2019-01-24T02:59:30.000,restless,20991601503,60,2019-01-24,02,59,30,000
2019-01-24T03:00:30.000,asleep,20991601503,60,2019-01-24,03,00,30,000
2019-01-24T03:01:30.000,restless,20991601503,60,2019-01-24,03,01,30,000
2019-01-24T03:02:30.000,asleep,20991601503,960,2019-01-24,03,02,30,000
2019-01-24T03:18:30.000,restless,20991601503,180,2019-01-24,03,18,30,000
2019-01-24T03:21:30.000,asleep,20991601503,1800,2019-01-24,03,21,30,000
2019-01-24T03:51:30.000,restless,20991601503,60,2019-01-24,03,51,30,000
2019-01-24T03:52:30.000,asleep,20991601503,9180,2019-01-24,03,52,30,000
2019-01-24T06:25:30.000,restless,20991601503,120,2019-01-24,06,25,30,000
2019-01-24T06:27:30.000,asleep,20991601503,60,2019-01-24,06,27,30,000
2019-01-24T06:28:30.000,restless,20991601503,120,2019-01-24,06,28,30,000
2019-01-24T06:30:30.000,asleep,20991601503,1860,2019-01-24,06,30,30,000
2019-01-24T07:01:30.000,restless,20991601503,180,2019-01-24,07,01,30,000
2019-01-24T07:04:30.000,awake,20991601503,120,2019-01-24,07,04,30,000
2019-01-22T00:01:00.000,restless,20991601502,180,2019-01-22,00,01,00,000
2019-01-22T00:04:00.000,asleep,20991601502,10260,2019-01-22,00,04,00,000
2019-01-22T02:55:00.000,restless,20991601502,60,2019-01-22,02,55,00,000
2019-01-22T02:56:00.000,asleep,20991601502,1500,2019-01-22,02,56,00,000
2019-01-22T03:21:00.000,restless,20991601502,60,2019-01-22,03,21,00,000
2019-01-22T03:22:00.000,asleep,20991601502,540,2019-01-22,03,22,00,000
2019-01-22T03:31:00.000,restless,20991601502,60,2019-01-22,03,31,00,000
2019-01-22T03:32:00.000,asleep,20991601502,12480,2019-01-22,03,32,00,000
2019-01-22T07:00:00.000,restless,20991601502,240,2019-01-22,07,00,00,000
2019-01-22T07:04:00.000,asleep,20991601502,240,2019-01-22,07,04,00,000
2019-01-21T20:06:00.000,asleep,20991601501,5340,2019-01-21,20,06,00,000
2019-01-19T23:33:30.000,awake,20907691036,60,2019-01-19,23,33,30,000
2019-01-19T23:34:30.000,restless,20907691036,60,2019-01-19,23,34,30,000
2019-01-19T23:35:30.000,asleep,20907691036,1260,2019-01-19,23,35,30,000
2019-01-19T23:56:30.000,restless,20907691036,240,2019-01-19,23,56,30,000
2019-01-20T00:00:30.000,awake,20907691036,60,2019-01-20,00,00,30,000
2019-01-20T00:01:30.000,restless,20907691036,120,2019-01-20,00,01,30,000
2019-01-20T00:03:30.000,asleep,20907691036,540,2019-01-20,00,03,30,000
2019-01-20T00:12:30.000,restless,20907691036,420,2019-01-20,00,12,30,000
2019-01-20T00:19:30.000,asleep,20907691036,1380,2019-01-20,00,19,30,000
2019-01-20T00:42:30.000,restless,20907691036,60,2019-01-20,00,42,30,000
2019-01-20T00:43:30.000,asleep,20907691036,1020,2019-01-20,00,43,30,000
2019-01-20T01:00:30.000,restless,20907691036,60,2019-01-20,01,00,30,000
2019-01-20T01:01:30.000,asleep,20907691036,4500,2019-01-20,01,01,30,000
2019-01-20T02:16:30.000,restless,20907691036,60,2019-01-20,02,16,30,000
2019-01-20T02:17:30.000,asleep,20907691036,4680,2019-01-20,02,17,30,000
2019-01-20T03:35:30.000,restless,20907691036,60,2019-01-20,03,35,30,000
2019-01-20T03:36:30.000,asleep,20907691036,4920,2019-01-20,03,36,30,000
2019-01-20T04:58:30.000,restless,20907691036,420,2019-01-20,04,58,30,000
2019-01-20T05:05:30.000,asleep,20907691036,1620,2019-01-20,05,05,30,000
2019-01-20T05:32:30.000,restless,20907691036,60,2019-01-20,05,32,30,000
2019-01-20T05:33:30.000,asleep,20907691036,1020,2019-01-20,05,33,30,000
2019-01-20T05:50:30.000,restless,20907691036,60,2019-01-20,05,50,30,000
2019-01-20T05:51:30.000,asleep,20907691036,8700,2019-01-20,05,51,30,000
2019-01-19T00:03:00.000,asleep,20907691035,300,2019-01-19,00,03,00,000
2019-01-19T00:08:00.000,restless,20907691035,60,2019-01-19,00,08,00,000
2019-01-19T00:09:00.000,asleep,20907691035,240,2019-01-19,00,09,00,000
2019-01-19T00:13:00.000,restless,20907691035,60,2019-01-19,00,13,00,000
2019-01-19T00:14:00.000,asleep,20907691035,1380,2019-01-19,00,14,00,000
2019-01-19T00:37:00.000,restless,20907691035,300,2019-01-19,00,37,00,000
2019-01-19T00:42:00.000,awake,20907691035,60,2019-01-19,00,42,00,000
2019-01-19T00:43:00.000,asleep,20907691035,4140,2019-01-19,00,43,00,000
2019-01-19T01:52:00.000,restless,20907691035,60,2019-01-19,01,52,00,000
2019-01-19T01:53:00.000,asleep,20907691035,1920,2019-01-19,01,53,00,000
2019-01-19T02:25:00.000,restless,20907691035,60,2019-01-19,02,25,00,000
2019-01-19T02:26:00.000,asleep,20907691035,2340,2019-01-19,02,26,00,000
2019-01-19T03:05:00.000,restless,20907691035,240,2019-01-19,03,05,00,000
2019-01-19T03:09:00.000,awake,20907691035,180,2019-01-19,03,09,00,000
2019-01-19T03:12:00.000,restless,20907691035,120,2019-01-19,03,12,00,000
2019-01-19T03:14:00.000,asleep,20907691035,3120,2019-01-19,03,14,00,000
2019-01-19T04:06:00.000,restless,20907691035,60,2019-01-19,04,06,00,000
2019-01-19T04:07:00.000,asleep,20907691035,2820,2019-01-19,04,07,00,000
2019-01-19T04:54:00.000,restless,20907691035,60,2019-01-19,04,54,00,000
2019-01-19T04:55:00.000,asleep,20907691035,180,2019-01-19,04,55,00,000
2019-01-19T04:58:00.000,restless,20907691035,60,2019-01-19,04,58,00,000
2019-01-19T04:59:00.000,asleep,20907691035,1020,2019-01-19,04,59,00,000
2019-01-19T05:16:00.000,restless,20907691035,60,2019-01-19,05,16,00,000
2019-01-19T05:17:00.000,asleep,20907691035,180,2019-01-19,05,17,00,000
2019-01-19T05:20:00.000,restless,20907691035,60,2019-01-19,05,20,00,000
2019-01-19T05:21:00.000,asleep,20907691035,240,2019-01-19,05,21,00,000
2019-01-19T05:25:00.000,restless,20907691035,60,2019-01-19,05,25,00,000
2019-01-19T05:26:00.000,asleep,20907691035,60,2019-01-19,05,26,00,000
2019-01-19T05:27:00.000,restless,20907691035,120,2019-01-19,05,27,00,000
2019-01-19T05:29:00.000,asleep,20907691035,2040,2019-01-19,05,29,00,000
2019-01-19T06:03:00.000,restless,20907691035,60,2019-01-19,06,03,00,000
2019-01-19T06:04:00.000,asleep,20907691035,1860,2019-01-19,06,04,00,000
2019-01-19T06:35:00.000,restless,20907691035,180,2019-01-19,06,35,00,000
2019-01-19T06:38:00.000,asleep,20907691035,60,2019-01-19,06,38,00,000
2019-01-19T06:39:00.000,restless,20907691035,60,2019-01-19,06,39,00,000
2019-01-19T06:40:00.000,asleep,20907691035,360,2019-01-19,06,40,00,000
2019-01-17T23:51:00.000,asleep,20907691034,600,2019-01-17,23,51,00,000
2019-01-18T00:01:00.000,restless,20907691034,180,2019-01-18,00,01,00,000
2019-01-18T00:04:00.000,awake,20907691034,240,2019-01-18,00,04,00,000
2019-01-18T00:08:00.000,restless,20907691034,180,2019-01-18,00,08,00,000
2019-01-18T00:11:00.000,asleep,20907691034,11460,2019-01-18,00,11,00,000
2019-01-18T03:22:00.000,restless,20907691034,60,2019-01-18,03,22,00,000
2019-01-18T03:23:00.000,asleep,20907691034,13260,2019-01-18,03,23,00,000
2019-01-18T07:04:00.000,restless,20907691034,60,2019-01-18,07,04,00,000
2019-01-18T07:05:00.000,asleep,20907691034,180,2019-01-18,07,05,00,000
2019-01-18T07:08:00.000,restless,20907691034,60,2019-01-18,07,08,00,000
2019-01-18T07:09:00.000,asleep,20907691034,1140,2019-01-18,07,09,00,000
2019-01-18T07:28:00.000,restless,20907691034,60,2019-01-18,07,28,00,000
2019-01-18T07:29:00.000,asleep,20907691034,480,2019-01-18,07,29,00,000
2019-01-18T07:37:00.000,restless,20907691034,60,2019-01-18,07,37,00,000
2019-01-18T07:38:00.000,asleep,20907691034,2160,2019-01-18,07,38,00,000
2019-01-16T00:47:30.000,awake,20866123530,120,2019-01-16,00,47,30,000
2019-01-16T00:49:30.000,restless,20866123530,600,2019-01-16,00,49,30,000
